Student_Name,Enrollment_No,Semester,Department,Age,Gender,G1_Internal,G2_Internal,Final_Exam_Score,Attendance_Percentage,Study_Hours_Per_Week,Backlogs,Parent_Education_Level,Part_Time_Work,Previous_CGPA,predicted_CGPA,Academic_Risk_Level
0,176,4,4,19,0,59,58,30,86,19,3,2,1,5.39,4.71,0
0,51,3,3,21,1,92,92,54,72,2,4,1,0,7.74,7.68,0
13,78,7,0,19,1,55,44,70,77,16,3,3,0,5.66,5.77,0
6,384,4,0,21,1,52,38,84,63,5,2,1,1,9.02,6.06,2
4,833,2,4,19,0,49,95,98,48,6,3,0,1,4.26,8.24,0
5,575,1,1,22,1,75,30,86,70,12,0,0,0,6.6,6.59,2
12,7,1,5,20,1,60,38,32,77,0,3,2,0,6.35,4.22,0
9,213,2,5,22,1,96,86,37,88,12,2,1,1,5.05,6.94,2
1,24,8,0,20,0,50,85,77,67,5,2,1,0,4.38,7.13,2
0,449,7,5,20,1,80,49,88,62,16,4,0,0,5.24,7.39,0
6,767,7,4,21,1,68,31,65,69,5,4,3,1,4.71,5.57,0
4,754,5,5,20,1,92,30,84,57,3,2,2,1,5.02,7.02,2
1,968,2,2,20,0,98,83,70,94,5,3,3,1,8.72,8.23,1
12,456,7,0,22,0,49,48,88,97,0,3,1,1,7.99,6.43,0
10,460,1,3,20,0,52,47,63,65,0,1,1,0,4.78,5.49,0
6,197,7,5,19,0,71,53,59,91,18,0,1,0,8.96,6.08,2
2,93,3,2,19,0,32,81,91,72,18,3,2,0,8.88,7.03,0
10,718,7,2,21,1,56,49,99,98,12,2,2,1,5.39,7.11,2
0,946,5,4,22,0,53,40,84,96,6,0,1,1,4.26,6.15,2
2,436,6,0,18,0,38,89,51,55,10,4,2,0,7.81,5.85,0
1,526,4,4,22,0,31,45,51,68,19,2,3,0,7.21,4.32,0
12,689,6,3,18,0,35,42,42,55,11,2,0,0,6.06,3.99,0
0,966,3,3,20,0,50,82,52,72,8,4,0,1,4.26,6.04,0
13,377,6,1,18,0,58,35,47,78,12,3,0,0,4.72,4.67,0
2,586,7,3,20,1,42,54,95,85,6,4,2,0,7.31,6.68,0
6,103,5,0,22,1,98,92,43,86,19,2,0,0,7.69,7.42,2
8,805,1,0,22,0,71,76,61,77,4,3,1,1,5.14,6.85,0
4,679,1,4,21,0,30,44,59,62,15,4,1,0,6.46,4.58,0
9,961,3,2,21,0,49,83,48,65,19,3,2,1,8.81,5.88,0
5,626,6,1,20,0,72,72,98,88,17,0,0,0,5.32,8.24,1
4,38,8,3,20,1,30,43,77,56,11,3,2,1,8.81,5.27,0
2,457,8,2,19,0,69,63,34,77,0,2,3,0,5.59,5.32,0
0,363,5,4,19,1,36,31,68,84,7,4,3,1,8.72,4.73,0
13,784,4,5,19,1,64,49,72,63,3,3,3,1,7.18,6.27,0
8,134,7,1,22,1,81,45,48,82,16,1,2,0,8.14,5.7,2
13,373,6,0,18,1,63,96,68,58,2,4,3,0,5.87,7.49,0
8,231,8,2,20,0,79,59,88,81,17,4,3,1,4.76,7.66,1
5,38,8,4,21,1,98,80,81,66,7,1,2,1,4.82,8.58,2
13,963,6,4,20,0,58,32,79,41,0,3,1,0,4.91,5.86,0
8,802,4,1,18,0,30,80,39,91,8,0,2,0,5.11,4.86,0
13,818,2,1,20,1,87,75,44,47,1,2,1,1,8.85,6.62,2
4,46,7,3,21,1,94,69,89,54,9,0,3,0,6.69,8.45,2
7,35,3,3,21,1,46,58,64,80,13,2,2,0,5.21,5.68,2
8,831,7,0,18,0,91,52,64,52,0,2,0,0,7.45,6.85,2
5,94,5,0,21,1,71,46,30,66,9,4,1,1,4.46,4.71,0
8,984,3,1,22,0,57,98,76,61,7,2,2,0,5.01,7.69,2
8,360,4,1,21,0,32,95,92,94,2,4,0,0,7.05,7.49,0
11,524,5,2,18,0,34,52,47,86,12,1,2,0,6.67,4.46,0
4,145,1,3,18,0,95,52,55,86,2,2,0,1,5.22,6.61,2
10,916,1,4,20,1,83,36,89,40,6,1,1,0,4.26,7.13,2
2,367,7,3,21,1,67,72,47,44,10,0,1,1,7.31,6.05,2
3,64,5,3,21,1,73,91,92,68,13,4,2,0,8.87,8.6,0
7,227,3,1,18,1,86,63,70,54,6,4,3,0,8.23,7.27,0
8,753,3,1,20,1,53,80,72,93,18,3,2,1,5.11,6.87,0
9,519,1,3,20,1,88,73,67,69,14,2,2,1,7.84,7.51,2
8,815,1,5,22,0,37,99,56,97,7,3,0,1,5.27,6.32,0
11,852,4,5,22,1,31,84,78,85,0,3,3,0,8.21,6.57,0
13,554,5,0,18,0,70,95,85,45,2,1,1,1,8.16,8.35,2
2,755,3,3,20,0,85,87,78,45,7,4,2,1,5.22,8.28,0
9,180,8,5,20,0,77,72,70,62,12,1,0,0,4.11,7.27,2
7,500,4,0,22,0,51,90,89,91,17,4,0,0,6.88,7.79,1
9,596,3,0,22,1,47,67,85,44,6,4,1,1,7.47,6.82,0
10,154,1,3,18,1,70,57,91,61,19,3,3,1,5.5,7.45,0
4,786,5,0,20,0,96,86,91,80,5,1,1,1,6.3,9.1,1
5,534,2,1,18,0,77,70,71,59,7,1,3,0,6.52,7.25,2
6,626,5,1,22,1,52,79,57,59,3,4,2,0,8.01,6.21,0
5,817,6,1,21,0,31,90,66,78,13,1,1,1,5.07,6.27,2
6,434,8,4,22,1,33,98,49,69,18,2,2,0,4.51,5.89,2
7,810,8,1,20,0,55,92,64,87,8,1,1,0,5.48,6.97,2
12,98,8,1,18,0,48,55,83,56,12,0,3,0,6.74,6.41,2
2,615,2,3,20,1,78,55,35,99,11,1,3,0,4.76,5.39,0
12,371,7,5,22,1,82,52,48,98,1,2,0,0,5.26,5.94,2
5,562,7,5,22,1,35,81,37,62,5,1,1,0,6.73,4.96,0
6,361,4,1,19,1,91,99,77,79,19,2,0,1,7.97,8.78,1
1,111,2,1,22,1,30,33,95,99,17,0,0,1,4.15,5.69,2
11,452,2,1,20,1,45,30,45,89,8,3,0,0,7.14,4.05,0
7,755,4,0,18,1,81,35,53,91,14,4,2,1,6.11,5.6,0
7,168,5,3,18,0,36,85,54,52,0,4,0,0,7.09,5.79,0
3,583,4,3,19,1,64,58,42,85,6,4,3,1,7.52,5.34,0
3,138,6,3,20,0,97,32,59,75,2,0,2,1,4.2,6.23,2
4,847,1,5,22,1,44,71,38,81,6,0,0,1,6.96,4.97,0
6,230,7,4,21,1,86,38,92,49,12,2,0,0,9.2,7.4,2
4,238,1,5,18,0,52,88,69,77,8,0,2,0,6.32,6.96,2
3,983,7,3,20,0,40,67,36,78,1,3,1,1,9.02,4.65,0
12,252,2,2,19,0,33,71,61,78,11,2,3,1,9.34,5.56,2
5,980,8,4,21,0,87,79,90,43,1,3,2,0,7.41,8.58,0
0,435,4,1,20,1,69,43,89,58,12,3,0,1,6.84,6.92,0
7,918,4,0,22,1,87,74,80,91,0,1,3,1,8.25,8.03,1
10,560,4,5,18,1,96,62,69,80,17,4,3,0,8.34,7.5,1
1,421,8,0,22,1,67,49,40,97,2,3,2,1,7.43,5.08,0
7,302,6,4,19,1,31,63,45,67,6,4,2,0,4.0,4.62,0
8,71,6,2,18,0,69,96,54,66,2,2,3,1,7.59,7.11,2
2,262,8,4,21,1,85,96,61,62,14,4,1,1,8.85,7.87,0
11,833,5,5,18,1,64,99,39,58,11,0,2,0,4.37,6.45,2
0,221,8,3,22,0,78,68,86,55,10,4,1,0,5.64,7.82,0
1,76,3,1,20,0,96,72,70,74,12,0,2,1,8.71,7.84,2
8,61,7,3,20,0,73,68,94,44,2,1,2,1,7.44,7.99,2
4,470,3,3,20,1,60,73,61,63,17,1,1,0,4.63,6.43,2
1,156,3,5,19,0,94,30,77,44,14,3,1,0,7.28,6.8,0
12,805,8,3,19,0,47,79,83,68,9,0,2,1,7.4,7.1,2
3,124,7,3,20,0,65,91,70,45,19,0,1,1,4.6,7.48,2
7,740,5,5,21,0,91,32,90,80,3,4,2,1,4.95,7.29,0
1,851,4,5,22,0,58,37,36,80,4,1,3,1,7.21,4.29,0
2,160,3,2,21,1,52,77,82,93,11,0,3,0,6.27,7.15,2
9,540,8,3,20,1,32,70,82,83,18,2,3,1,5.27,6.34,2
10,625,4,4,22,0,59,65,55,87,15,1,2,1,7.45,5.92,2
4,590,8,1,19,0,74,86,90,87,16,3,1,1,4.61,8.4,1
13,534,2,0,18,0,78,72,64,76,7,3,0,1,4.62,7.06,0
11,105,3,1,18,0,48,57,32,68,1,1,0,0,4.06,4.43,0
12,130,2,5,22,0,93,88,98,95,15,0,0,1,7.6,9.35,1
11,356,5,0,21,0,34,58,93,72,14,3,0,0,9.12,6.48,0
1,988,1,5,22,1,85,67,40,66,10,1,3,0,4.11,6.16,2
9,684,6,2,21,0,63,63,35,74,4,4,1,0,6.21,5.18,0
7,775,7,3,21,0,77,94,31,77,1,0,2,0,4.96,6.37,2
13,853,8,5,18,0,55,49,94,79,6,1,3,1,7.55,6.88,2
12,884,5,5,19,0,34,55,69,87,6,4,3,1,6.46,5.43,0
8,796,5,1,20,1,60,56,44,45,0,2,0,1,7.24,5.24,0
0,1,5,3,19,0,53,52,59,85,16,3,2,0,8.62,5.51,0
7,232,3,2,20,1,51,51,35,49,15,1,3,1,7.13,4.46,0
8,368,2,5,18,0,51,76,50,93,16,0,1,0,6.95,5.81,2
0,250,6,5,20,0,86,97,86,75,10,4,1,0,4.79,8.93,1
9,945,3,5,21,0,59,96,84,83,13,1,0,1,6.54,8.01,1
0,832,1,1,22,0,76,95,92,46,12,1,3,1,7.45,8.81,2
10,107,7,5,20,1,96,98,38,46,2,4,2,0,7.89,7.34,0
7,275,7,5,19,0,68,44,81,68,19,1,1,1,4.45,6.6,2
12,179,6,1,18,1,95,73,66,55,7,0,0,1,7.77,7.68,2
10,724,7,5,18,1,58,80,99,40,11,3,2,0,5.08,8.1,0
6,292,7,3,22,0,43,94,38,99,10,0,3,0,7.64,5.63,2
2,583,5,3,21,1,33,54,45,87,11,0,0,1,5.54,4.41,0
1,794,4,1,21,1,34,90,61,74,14,3,3,0,7.25,6.16,0
8,174,1,3,18,0,73,46,32,86,3,1,2,0,4.85,4.85,0
2,122,2,0,21,0,53,81,43,96,9,4,3,0,9.28,5.74,0
8,226,8,0,22,0,57,87,50,68,15,4,2,1,7.85,6.32,0
12,901,1,0,18,0,53,86,76,77,8,2,3,1,5.4,7.21,2
1,443,3,2,21,0,34,67,50,52,16,0,3,1,8.57,5.03,0
6,812,7,5,20,0,42,98,71,91,12,3,2,0,9.26,7.04,0
5,427,4,2,20,1,84,66,46,79,7,4,1,0,6.99,6.34,0
0,82,8,3,21,0,59,63,69,51,7,3,0,1,5.92,6.42,0
9,764,3,1,20,1,78,64,87,62,2,4,2,1,5.04,7.74,0
5,657,6,0,22,0,44,89,33,85,12,3,2,1,7.4,5.31,0
5,631,5,1,19,1,59,68,71,55,16,0,0,0,5.37,6.65,2
11,64,7,2,22,1,57,75,86,97,15,2,3,0,8.88,7.4,2
3,280,5,3,22,1,33,45,65,53,1,2,1,1,5.5,4.94,0
7,794,1,5,21,0,97,60,81,55,9,0,0,1,4.58,7.95,2
2,390,5,3,22,1,44,43,51,45,2,1,2,1,9.44,4.65,0
2,427,5,0,21,0,63,76,97,75,1,1,2,1,6.13,8.05,1
2,617,6,3,18,1,72,61,39,91,0,3,0,0,7.61,5.55,0
10,924,2,1,21,0,90,46,53,63,1,0,3,0,5.46,6.2,2
12,990,2,4,21,0,92,85,64,90,1,0,0,0,5.38,7.87,1
2,811,3,0,18,1,31,65,49,66,5,3,1,1,6.37,4.84,0
12,106,7,5,19,0,81,71,81,64,13,3,2,1,8.66,7.8,0
7,547,3,0,18,0,81,48,43,79,19,4,2,0,7.1,5.59,0
5,658,2,0,21,0,44,36,68,75,9,2,0,1,6.88,5.12,0
6,261,1,5,20,1,69,84,63,99,19,4,0,0,6.12,7.11,0
7,920,2,0,21,0,57,59,96,68,0,3,2,1,5.36,7.32,0
2,158,3,1,18,0,84,58,41,70,12,3,2,1,8.19,5.9,0
3,264,4,3,21,1,79,96,71,42,15,3,1,0,4.09,8.09,0
4,467,7,1,18,1,51,63,60,52,1,4,3,1,9.16,5.82,0
1,201,5,3,22,0,58,63,38,43,13,2,2,0,8.23,5.15,0
2,932,6,4,19,1,41,31,80,50,18,3,3,0,5.76,5.36,0
9,154,4,0,19,0,67,56,66,87,11,1,2,0,8.61,6.33,2
4,12,4,4,18,1,31,76,51,54,15,2,3,1,5.87,5.25,0
7,296,5,2,19,1,41,86,38,99,8,1,0,0,5.75,5.33,0
9,895,2,3,20,1,84,46,93,41,10,1,1,0,5.69,7.62,2
9,833,8,1,20,1,41,55,92,54,11,2,2,1,6.21,6.56,2
8,497,7,1,19,0,38,39,41,45,3,1,3,1,8.55,3.95,0
9,596,1,0,18,1,61,68,56,86,18,0,0,1,5.43,6.11,2
2,992,4,1,20,0,37,38,76,52,9,4,2,0,7.41,5.29,0
8,791,1,2,19,0,57,54,57,74,14,3,2,1,4.91,5.61,0
11,244,6,5,21,0,85,49,64,90,16,0,1,0,9.44,6.58,2
6,299,6,1,20,1,65,44,67,83,11,3,3,1,5.23,5.95,0
5,361,6,0,22,1,66,40,70,83,0,3,2,1,8.58,5.98,0
9,353,3,4,20,1,61,45,96,88,15,0,0,1,5.29,7.02,2
3,827,4,1,19,1,68,51,85,95,7,3,2,0,6.46,6.97,0
13,520,6,1,19,0,78,91,38,79,18,2,3,0,5.43,6.59,2
1,385,3,1,19,1,47,53,32,96,8,4,0,0,8.06,4.28,0
9,758,6,0,18,0,52,65,80,52,10,3,3,1,7.65,6.71,0
12,311,2,5,18,1,62,47,78,98,16,4,2,1,4.65,6.39,0
11,413,4,1,21,1,80,49,64,51,8,1,0,1,8.41,6.43,2
0,277,3,5,21,0,72,37,45,55,19,3,0,0,8.94,5.07,0
12,749,6,5,20,1,33,44,69,92,10,1,3,1,4.36,5.07,0
7,714,7,2,19,1,96,76,98,82,8,4,2,1,4.54,9.08,1
13,758,3,4,21,0,31,53,37,91,1,0,0,1,4.33,4.0,0
7,746,6,1,19,1,74,76,83,80,8,4,0,1,5.43,7.82,1
6,592,2,1,20,0,69,47,62,90,10,2,2,0,9.16,5.96,2
11,355,1,1,18,0,31,61,80,59,0,2,3,1,5.04,5.96,2
0,524,8,5,21,1,61,71,31,79,19,4,3,1,9.29,5.2,0
7,838,6,3,22,0,30,66,67,52,4,4,2,0,5.66,5.56,0
7,15,1,4,22,0,47,62,85,73,17,1,3,1,8.26,6.67,2
7,992,4,0,22,1,93,30,49,58,7,1,2,1,7.26,5.65,2
11,44,2,1,22,1,61,56,81,84,17,3,1,1,5.22,6.75,0
13,320,7,3,22,1,38,46,38,66,8,1,0,1,8.74,4.04,0
5,650,4,3,22,0,84,75,94,68,1,0,3,1,4.24,8.53,2
1,325,7,3,22,0,96,63,95,58,16,0,0,0,4.06,8.57,2
11,147,1,4,21,1,53,32,48,82,10,1,1,1,6.39,4.47,0
0,354,2,3,22,0,40,85,45,95,13,4,1,0,6.31,5.55,0
9,235,5,0,22,0,57,41,98,66,5,4,0,0,7.62,6.86,0
6,702,2,1,20,1,45,55,49,41,4,0,2,0,4.17,4.96,0
5,612,2,0,21,1,41,53,81,79,11,4,3,1,7.75,6.06,0
10,104,7,1,20,1,97,89,43,78,11,2,3,0,7.0,7.3,2
5,473,5,2,19,0,33,87,64,40,9,4,1,0,5.8,6.16,0
9,761,3,5,22,0,95,92,86,53,2,0,1,1,6.62,9.05,2
3,395,3,3,18,1,60,37,63,47,18,3,2,1,4.36,5.43,0
8,445,3,0,22,0,85,55,88,66,19,1,2,1,6.44,7.72,2
1,605,1,5,22,1,79,87,57,72,16,1,0,1,7.01,7.26,2
1,219,2,5,20,1,96,67,72,70,14,3,3,0,7.54,7.77,0
3,986,6,5,19,1,30,78,64,69,3,2,2,0,4.05,5.8,2
8,809,5,5,20,0,98,72,44,64,5,2,3,1,8.22,6.86,2
1,850,6,5,21,0,68,88,32,88,1,3,1,1,5.65,5.96,0
0,964,1,1,19,0,81,50,56,92,11,4,0,1,5.97,6.17,0
4,441,5,4,19,0,65,42,33,95,15,0,0,0,8.12,4.53,0
4,644,6,3,19,0,96,32,51,75,6,2,0,0,9.41,5.88,2
1,872,8,3,20,0,41,61,98,77,16,2,2,1,7.0,6.98,2
10,666,7,1,22,1,90,50,52,40,13,3,2,1,4.58,6.28,0
2,27,1,0,22,1,40,43,42,70,8,3,2,0,7.48,4.17,0
1,793,1,1,22,1,43,37,89,74,12,2,2,0,9.5,5.96,2
6,474,8,5,22,1,83,36,56,99,17,4,1,1,4.02,5.81,0
6,627,1,4,22,0,37,88,79,60,11,1,1,0,4.28,6.91,2
9,304,5,3,21,1,62,31,41,73,12,1,3,0,6.44,4.43,0
9,745,6,0,18,1,33,98,39,56,15,1,0,0,4.08,5.49,0
10,404,6,2,19,1,59,73,78,48,16,1,1,0,5.81,7.08,2
6,512,4,1,18,0,83,95,64,68,19,2,3,1,5.18,7.9,2
12,501,1,2,21,1,35,47,67,47,10,2,3,0,7.29,5.14,0
8,347,3,3,22,1,34,45,83,58,4,1,2,1,5.2,5.69,2
7,239,2,1,21,1,80,41,49,86,14,1,3,0,5.64,5.59,2
5,569,7,3,21,1,43,89,41,45,0,4,3,0,9.15,5.6,0
0,846,7,1,18,0,63,83,32,63,16,4,2,1,7.58,5.66,0
3,694,4,0,19,0,70,69,31,45,17,4,1,1,8.28,5.41,0
13,336,4,3,20,1,68,72,51,79,8,0,1,0,6.95,6.24,2
1,25,5,2,20,1,47,51,64,42,16,4,1,1,4.6,5.5,0
7,979,4,4,19,0,49,33,38,70,2,4,2,0,6.44,3.98,0
7,408,6,0,22,0,37,50,46,70,7,2,3,1,5.16,4.45,0
0,76,5,0,21,0,55,52,43,51,10,1,2,1,5.45,4.93,0
3,928,5,1,22,0,56,71,61,91,16,4,3,0,8.63,6.25,0
10,216,7,2,21,1,61,70,88,47,15,4,0,0,8.92,7.45,0
9,327,7,3,20,0,71,45,87,82,19,4,0,1,5.23,6.96,0
11,836,3,2,19,1,79,65,65,65,13,2,0,0,6.44,6.92,2
0,773,1,0,18,0,78,46,62,98,16,0,1,1,9.33,6.2,2
7,22,8,1,18,1,94,83,93,65,6,3,1,0,7.37,9.03,0
4,755,8,2,19,0,92,36,42,54,10,1,2,1,8.44,5.52,2
1,669,4,3,20,1,56,70,63,52,16,2,1,1,6.97,6.3,2
8,717,1,5,21,0,64,91,34,95,12,2,2,1,6.68,6.01,2
6,309,1,0,18,0,67,86,99,61,18,2,2,1,7.99,8.55,2
4,598,1,4,20,1,67,62,62,97,16,4,1,1,5.76,6.35,0
7,266,5,4,19,1,71,55,34,52,10,2,1,0,7.53,5.14,0
5,414,1,0,22,0,71,53,47,85,3,3,2,0,6.85,5.6,0
13,645,4,5,20,1,78,60,47,93,15,2,2,1,8.0,6.02,2
2,266,5,1,20,1,86,56,55,48,0,0,2,0,4.76,6.46,2
3,332,4,2,22,0,83,78,49,63,12,1,3,0,7.71,6.79,2
12,779,5,2,20,0,39,95,33,42,16,4,1,1,7.51,5.34,0
9,449,8,5,18,0,89,99,51,62,14,1,2,0,8.97,7.68,2
1,564,2,5,18,1,69,60,38,51,9,1,0,0,6.07,5.39,0
8,610,2,3,18,0,30,54,88,80,0,2,2,0,8.7,6.04,2
11,246,8,3,20,0,93,45,62,83,14,2,3,1,4.19,6.62,2
9,35,2,4,20,1,41,35,36,97,10,4,1,0,5.55,3.72,0
1,400,2,1,20,1,86,98,62,50,12,4,2,1,4.52,8.0,0
11,27,8,1,19,0,55,46,95,58,2,1,0,0,5.38,6.83,2
8,219,5,5,22,1,69,38,88,98,15,4,1,1,5.86,6.73,0
7,405,1,4,20,1,72,91,64,48,13,2,3,1,7.41,7.45,2
6,613,8,4,22,0,42,42,61,76,10,3,2,0,4.35,4.96,0
2,774,3,3,21,1,85,36,30,49,9,2,2,0,5.15,4.83,0
10,270,7,2,18,1,46,47,81,48,12,1,1,1,7.99,6.03,2
4,735,6,1,19,1,53,74,64,72,6,2,1,1,7.78,6.37,2
10,650,3,4,22,0,87,53,69,52,16,0,2,1,7.17,6.96,2
4,791,2,3,18,1,90,84,73,59,15,3,2,1,7.87,8.14,0
7,510,1,3,19,0,57,61,68,83,4,3,3,1,7.97,6.26,0
9,962,4,3,18,0,96,36,49,50,5,2,1,0,5.15,5.92,2
13,285,1,2,20,1,80,49,32,80,1,4,1,0,6.92,5.15,0
7,453,4,4,20,0,68,48,82,68,2,1,3,0,7.94,6.76,2
7,761,3,5,18,0,95,91,41,86,9,4,2,1,7.68,7.22,0
12,833,1,5,19,0,69,43,37,99,15,2,1,0,6.58,4.84,0
1,316,1,3,18,1,42,61,93,52,0,1,1,0,6.36,6.81,2
13,589,6,3,21,0,48,38,70,99,19,3,3,1,5.4,5.38,0
12,296,8,2,19,0,35,78,40,83,2,1,3,1,6.12,4.99,0
12,337,3,3,19,0,47,45,55,53,3,0,2,1,7.64,4.96,0
1,306,1,0,18,0,38,53,67,48,18,2,2,1,6.18,5.41,0
10,427,4,4,22,0,97,59,34,93,3,2,1,1,7.15,6.04,2
8,350,7,3,18,0,83,37,61,81,6,4,3,0,9.19,6.04,0
2,510,1,3,22,0,79,39,98,77,8,0,0,0,4.26,7.46,2
12,524,4,4,19,1,99,65,44,58,19,4,3,0,8.15,6.68,0
1,857,2,1,20,1,40,53,90,81,6,0,1,0,8.0,6.39,2
8,491,1,0,20,1,84,37,81,86,2,3,1,1,6.78,6.87,0
5,907,4,0,18,0,71,30,57,92,4,1,0,1,4.8,5.31,0
7,593,7,5,22,0,40,62,48,47,3,3,3,0,5.96,4.98,0
7,8,3,3,18,1,96,60,83,57,10,1,0,1,5.7,8.0,2
9,496,2,4,21,0,31,91,44,73,9,4,0,0,7.92,5.42,0
12,724,1,5,18,0,95,64,42,75,13,0,0,1,6.77,6.45,2
5,559,6,2,18,1,55,73,52,48,16,1,1,1,5.93,5.92,2
9,560,4,1,18,0,66,76,91,55,1,3,0,1,7.53,7.9,0
6,820,7,3,18,1,65,61,54,44,9,2,2,0,5.41,5.94,2
12,439,6,1,22,1,45,92,61,90,6,2,1,1,7.53,6.55,2
11,551,1,3,22,0,95,51,50,54,2,2,2,0,9.36,6.38,2
8,874,4,3,22,1,50,36,30,63,0,4,2,0,5.14,3.78,0
10,791,1,3,21,0,36,35,57,86,8,3,1,1,4.54,4.41,0
8,737,2,1,21,0,40,70,41,83,3,1,1,1,9.11,4.94,0
13,967,7,0,18,1,85,41,49,87,2,3,3,1,5.97,5.74,0
7,107,7,2,22,0,73,69,80,82,4,3,1,0,7.66,7.46,0
0,244,2,0,21,0,83,98,55,78,16,4,0,0,5.92,7.63,1
10,254,1,4,20,1,86,87,72,64,16,1,3,1,8.56,8.07,2
11,32,1,4,18,0,87,32,79,55,12,1,0,0,6.69,6.73,2
8,22,5,0,19,0,66,72,57,81,0,3,2,1,5.72,6.42,0
6,844,1,2,22,1,77,37,55,61,12,3,1,0,8.5,5.62,0
1,565,7,2,18,0,91,42,54,89,6,2,2,0,5.43,6.15,2
7,820,1,3,18,0,68,85,60,55,11,3,3,1,7.99,6.99,0
9,48,6,3,19,0,93,48,47,72,8,0,2,1,5.8,6.11,2
5,461,6,4,20,1,97,52,69,44,17,2,3,1,6.46,7.23,2
9,589,2,3,21,1,97,72,96,99,19,0,0,1,7.44,8.91,1
12,335,6,3,21,1,56,53,92,94,12,3,1,1,7.6,6.95,0
4,944,1,2,19,0,99,32,40,46,0,3,0,1,6.57,5.53,0
0,357,3,1,19,1,89,43,56,57,1,4,3,1,4.79,6.2,0
8,121,8,0,21,1,73,62,66,45,7,3,3,1,8.14,6.69,0
2,443,1,5,20,1,59,56,41,88,1,4,0,1,8.87,5.09,0
3,358,8,5,20,1,87,41,57,51,11,4,0,1,9.04,6.12,0
0,601,7,3,18,0,65,75,35,83,0,1,0,0,4.54,5.6,2
13,345,5,3,19,1,34,75,99,72,8,4,1,1,7.95,7.23,0
12,192,4,0,19,0,48,45,73,73,5,1,0,0,5.15,5.71,2
7,415,7,5,19,1,41,87,76,60,17,1,2,1,4.56,6.88,2
10,376,8,2,21,0,89,43,65,97,0,2,0,0,4.39,6.56,2
8,462,2,5,21,1,40,72,73,97,5,1,3,1,4.02,6.28,2
5,755,6,5,21,0,82,54,98,57,19,2,3,1,9.07,8.0,2
10,660,3,5,20,1,49,44,52,53,15,2,3,1,7.33,4.87,0
8,145,7,3,21,0,56,59,52,81,1,2,0,0,7.32,5.53,2
10,477,4,3,18,1,87,73,64,69,1,3,0,1,8.46,7.36,0
10,827,3,0,21,0,34,38,98,85,19,4,1,1,8.74,6.08,0
3,889,2,5,20,1,38,40,90,42,6,4,0,1,4.03,5.94,0
13,652,6,3,19,0,61,95,67,96,15,0,3,1,8.15,7.36,2
5,407,5,0,18,1,83,51,81,92,18,0,0,1,6.14,7.26,2
9,285,8,5,20,0,74,49,31,52,6,3,2,0,5.8,4.93,0
10,897,7,2,22,1,56,58,48,90,2,1,0,1,8.1,5.34,0
5,850,7,3,19,1,57,92,92,76,17,0,0,0,6.37,8.15,1
13,110,7,1,21,1,47,70,96,58,1,0,3,1,9.42,7.35,2
6,619,8,0,20,0,60,77,52,98,8,2,1,1,8.64,6.19,2
10,878,2,3,22,1,70,56,55,76,4,0,3,1,5.05,5.98,2
0,792,3,2,20,1,63,60,59,52,10,4,3,1,6.82,6.05,0
9,49,3,2,21,1,36,54,48,54,2,2,0,0,7.87,4.62,0
8,13,2,3,20,0,34,78,68,65,1,3,3,0,5.83,6.08,0
7,133,7,4,22,0,50,99,57,45,18,3,0,1,4.92,6.75,0
11,587,1,0,20,1,35,93,90,66,10,3,0,0,6.42,7.44,0
12,595,2,5,18,1,74,85,77,51,11,2,2,0,4.68,7.85,2
12,342,6,5,18,0,64,36,42,87,14,0,3,1,5.3,4.68,0
7,669,6,2,21,0,32,99,40,64,16,0,0,1,7.96,5.53,2
8,285,5,3,22,0,62,64,69,89,1,4,1,1,6.23,6.54,0
3,933,2,4,22,1,67,50,80,86,0,2,1,0,6.41,6.71,2
12,313,4,0,22,1,45,76,99,55,3,2,2,0,7.46,7.59,2
11,605,8,1,22,0,37,89,59,85,16,4,0,1,6.1,6.14,0
12,296,8,5,22,1,32,46,59,55,6,0,3,1,6.45,4.7,0
8,605,6,0,19,0,98,46,83,42,4,0,3,1,8.15,7.64,2
2,568,6,0,20,0,48,54,36,93,7,1,3,0,6.88,4.5,0
0,163,6,4,22,0,36,63,96,73,0,1,2,0,8.6,6.81,2
2,831,1,0,18,0,79,55,39,63,9,1,0,1,7.63,5.58,2
12,496,4,5,20,1,35,35,90,81,3,1,1,0,6.55,5.7,2
9,609,7,3,21,0,34,39,66,85,13,0,0,1,9.01,4.83,0
4,15,7,5,21,1,90,32,44,62,8,3,2,0,6.29,5.42,0
8,343,2,1,22,1,87,88,79,69,16,2,3,0,9.26,8.41,2
1,77,1,3,19,0,51,98,33,88,13,1,2,1,8.86,5.79,2
6,345,6,2,19,1,86,77,71,60,18,3,1,0,5.71,7.73,0
1,71,7,4,20,1,61,52,97,92,1,1,2,1,4.12,7.27,2
10,269,4,5,19,1,46,34,39,56,13,4,1,0,5.56,3.96,0
5,286,7,3,21,0,87,85,51,93,8,1,1,1,6.54,7.2,2
7,65,8,0,22,0,70,67,60,57,4,4,3,1,8.94,6.51,0
10,879,4,3,18,0,51,36,57,42,14,2,3,0,5.1,4.89,0
7,67,1,5,21,1,71,46,98,92,5,1,2,1,9.26,7.43,2
6,192,7,2,21,1,37,38,48,86,15,4,1,0,9.4,4.17,0
13,54,6,5,20,0,75,75,76,51,10,2,2,1,6.61,7.54,2
7,979,1,2,19,1,77,66,53,55,8,1,0,0,4.8,6.41,2
